#KIC ID, T1 Final, T1 Final Error, T2 Final, T2 Final Error, R1/D Final, R1/D Final Error, R2/R1 Final, R2/R1 Final Error, T2/T1 Input, Flags, Output Source, T1 UBV, Error, T2 UBV, Error, R1/D UBV, Error, R2/R1 UBV, Error, UBV Bands Used, T1 KIS1, Error, T2 KIS1, Error, R1/D KIS1, Error, R2/R1 KIS1, Error, KIS1 Bands Used, T1 KIS2, Error, T2 KIS2, Error, R1/D KIS2, Error, R2/R1 KIS2, Error, KIS2 Bands Used, T1 KIS3, Error, T2 KIS3, Error, R1/D KIS3, Error, R2/R1 KIS3, Error, KIS3 Bands Used
7198474,6034.12812739,362.139894657,6026.06106502,547.54716259,1.372223169e-11,1.64755975573e-12,0.643262411183,0.152290340962,1.0,00001,1100,5964.53709853,353.248725965,5961.81190086,546.168578286,1.37902576403e-11,2.3216807292e-12,0.6738041198,0.315159165633,1110000111,6150.49734484,355.41578873,6143.00677121,551.176456378,1.3676355053e-11,2.1255397418e-12,0.621179108624,0.27937221613,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7199183,5759.39482533,386.145505678,5722.43106431,598.011817182,1.38145555769e-11,2.12522468438e-12,0.782841256282,0.255261171085,0.998207147871,00000,0110,4218.34590065,1013.95239834,5362.06327597,1926.60388961,6.8335321062e-11,4.29861999626e-11,0.325092026606,0.285714838369,1110000000,5648.15613241,480.389757011,5694.21563327,662.748211335,1.37839445997e-11,2.52109388033e-12,0.769344998868,0.326773034382,0001111000,5795.63854292,397.21262205,5745.25386797,641.107370797,1.38446013087e-11,2.50771075851e-12,0.796673414344,0.329967010702,0001111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7199353,5414.7209287,362.184734629,5187.24982595,614.809603521,2.80115922662e-11,2.24195916837e-12,0.846825543351,0.186711941373,0.957379090669,00000,1100,5420.80276051,362.327771272,5269.31238989,622.510551698,2.80963783023e-11,3.01156192969e-12,0.636150202257,0.259927427429,1110000111,4905.44875563,926.18902348,4443.22653062,1077.61621091,2.79630421417e-11,2.52033583812e-12,0.926463411304,0.19883181562,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7199774,5921.97468888,355.999340199,4197.79856326,804.79546328,4.2961683512e-11,2.2892882576e-12,0.450944007692,0.19605059496,0.438477810531,00000,1100,5862.99247328,362.501580511,4323.86368488,1068.96380917,4.34196256448e-11,3.02546811001e-12,0.414450221482,0.231035133158,1110000111,5975.44817793,361.352289562,4107.10694513,950.721860247,4.26656093605e-11,2.6222752771e-12,0.489866672379,0.235440642626,0001100111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7200102,5380.46918916,354.053216571,5096.75098426,659.174721114,2.06543995098e-11,2.37662006217e-12,0.552048205543,0.260792378288,0.759595573223,00000,1100,5361.3908469,355.865004598,5163.86387004,710.941929017,2.03154039407e-11,3.09885473799e-12,0.609571515581,0.359712332265,1110000111,5422.79743036,362.884291752,4961.52497332,849.978744145,2.09061756604e-11,2.79816954313e-12,0.509395445206,0.318997951275,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7203179,6907.12095975,373.582020737,5549.40276164,558.978402394,2.85397035803e-11,2.68338124905e-12,0.921864012523,0.219775278864,0.797205480563,00000,1110,6761.36830522,411.018036241,5473.84763721,574.393271626,2.70787538977e-11,3.99672322709e-12,1.08712273874,0.31532058432,1110000111,6907.77740899,420.707640557,5565.30202499,625.224254202,3.04151260234e-11,4.05969678767e-12,0.756964672259,0.319268377501,0001001111,7074.15628716,419.429808653,5703.08788737,613.557690988,2.81912255257e-11,4.01160553934e-12,0.916375593868,0.313742542368,0001101111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7204041,5345.31977077,369.682832183,5051.93650667,622.317986866,5.24503866189e-11,4.77573791654e-12,0.769816449612,0.24332735129,0.955310797618,00000,1100,5312.13063254,382.074246138,5009.05164502,738.739268186,5.33465450262e-11,5.95157971662e-12,0.74146489336,0.283738750692,1110000111,5395.78895872,397.751253634,5077.83144871,667.123254205,5.10225964899e-11,7.40446099358e-12,0.818678424393,0.349960398314,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7212066,6091.29915836,358.60259691,4345.77259775,551.323770293,1.65527816418e-11,1.80648675725e-12,0.964205753199,0.177942394402,0.683207922829,00000,1110,6143.53698411,373.674549592,4732.89121177,576.721982294,1.50684050742e-11,2.06804936813e-12,1.11107344036,0.212298007801,1110000111,6107.42966915,382.359446874,4198.44404648,572.011125037,1.6917251011e-11,2.16221511151e-12,0.928365060926,0.240895727302,0001011111,6032.54798691,371.823064592,4159.38698677,571.628517039,1.77027487343e-11,2.05409426392e-12,0.814298105948,0.2230786428,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7212722,6395.97352174,366.228316064,4978.37576447,574.976951813,2.60212877823e-11,2.37440529829e-12,0.821699208816,0.209610560671,0.772507103619,00000,1110,6367.01641905,385.726506668,4886.34404908,617.611496554,2.60126172909e-11,3.21633916761e-12,0.838149087322,0.27494501271,1110000111,6471.29693656,444.911430308,5129.35728098,661.240444645,2.49514394485e-11,4.08577008388e-12,0.906739967764,0.366680540261,0001111111,6398.94706372,388.958433958,4976.76259155,649.922410681,2.65792153559e-11,3.14584554373e-12,0.76506445256,0.274696770417,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7217866,5868.81636397,368.369792,5760.93266538,593.841739324,2.81291751293e-11,3.11354828839e-12,0.789348337695,0.25755494055,0.982610238204,00000,1100,5836.61105229,373.101269149,5688.82322468,614.896574494,2.78984144039e-11,4.02450932911e-12,0.830311711568,0.325700212252,1110000111,5989.95672246,430.504624913,5933.90614193,706.461419823,2.83769871795e-11,4.14646121798e-12,0.744171280865,0.33864158045,0000110111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7220320,6144.30876097,378.08021543,5306.89606231,583.104621406,2.87995671761e-11,3.86106028062e-12,0.77404148235,0.308743377901,0.8666021776,00000,0100,6210.23502868,380.003450476,5379.34171796,588.357599307,2.68814750473e-11,4.07855912729e-12,0.741275471027,0.355772549354,1110000000,6144.30876097,378.08021543,5306.89606231,583.104621406,2.87995671761e-11,3.86106028062e-12,0.77404148235,0.308743377901,0001111000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7255336,3516.56327925,1520.16716915,3612.28380913,1506.51022817,8.4182707609e-11,3.42459642445e-11,0.629855101651,0.18179018579,0.980188207861,11001,1100,3514.45347911,350.034027433,3532.65290256,541.296625656,1.39598961508e-10,1.41445716447e-11,0.505819039852,0.306951353767,0000000111,6473.10737719,394.816904519,6345.46151147,582.856947681,7.11862475626e-11,6.99974229881e-12,0.711222755978,0.263719074678,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7257373,5977.08296773,388.294733485,5780.1944063,609.801621918,3.67738229768e-11,2.78290015298e-12,0.813240079257,0.202196502705,0.989062048833,11000,1110,6175.06853259,580.680399454,4851.84150045,1116.14934298,3.79252758556e-11,3.43207041292e-12,0.778977164444,0.234171112105,1110000111,6073.78930441,430.932270812,5998.56971773,671.870426146,3.45069111174e-11,4.9083861849e-12,0.880829127804,0.325961808055,0001000111,5812.38530196,435.500461895,5703.84240417,696.857366463,3.62703708434e-11,5.17053779327e-12,0.835142163621,0.330482911553,0000111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7258889,6808.80082337,364.996233889,4971.98528478,563.133591252,2.89359631333e-11,2.15736502639e-12,0.656430820922,0.195519258582,0.736670273356,00000,1100,6797.94841638,369.574060365,4903.42014536,584.728456449,2.91653601144e-11,2.30129581862e-12,0.636690607636,0.209781205195,1110000111,6843.40426882,409.158510256,5042.57384704,585.996575349,2.8241409945e-11,3.24609845036e-12,0.710141837516,0.284642574134,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7259722,6390.49981027,390.590569864,5678.35372487,1122.69167057,3.31214862276e-11,4.21181340152e-12,0.693035931015,0.296140599054,0.7,00010,1000,6390.49981027,390.590569864,5678.35372487,1122.69167057,3.31214862276e-11,4.21181340152e-12,0.693035931015,0.296140599054,1110000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
7259917,6738.80647838,357.156680161,5689.68813419,553.522688928,7.26356046692e-11,3.73452929158e-12,0.359558753395,0.214591517056,0.845186041586,11000,1000,6738.80647838,357.156680161,5689.68813419,553.522688928,7.26356046692e-11,3.73452929158e-12,0.359558753395,0.214591517056,1110000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
7269493,5506.52741523,357.014169827,5505.44827743,677.240051137,5.40660327827e-11,5.23418461331e-12,0.623300637592,0.271845891217,0.7,00010,1100,5514.80469126,358.818545547,5571.69144028,809.67609157,5.59173971834e-11,6.51236717348e-12,0.536688755015,0.325463881103,1110000111,5474.74745747,382.752221902,5449.25226488,774.836082536,5.10221341914e-11,8.24518179281e-12,0.762306156138,0.395466309981,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7269797,5524.17461726,353.195660333,5353.71500796,558.664266531,1.51322656082e-11,1.88490959175e-12,0.72958434651,0.204294667751,0.974179297349,00000,1111,5573.02669323,356.891985793,5485.93280477,645.203672991,1.57696064986e-11,2.38986593546e-12,0.59370196776,0.310074074755,1110000111,5416.3672818,406.046063318,5079.45101544,705.473008201,1.44311428337e-11,2.48574915029e-12,0.876234375087,0.307247847811,0001011111,5391.93011378,365.051559608,5227.74149382,615.729935795,1.54843128846e-11,2.75372622424e-12,0.700605598849,0.366336095809,0001110111,5563.16053603,361.406807839,5423.58723368,576.600374638,1.490381946e-11,2.34094278215e-12,0.733759110317,0.294659877184,0001011111
7269843,5599.32897941,361.964164963,3792.13085756,550.490924948,1.25346797147e-11,1.79428951495e-12,1.36330283874,0.167028443282,0.970225071098,00100,1111,5746.63166164,433.783139207,3939.75535728,621.055964404,1.2323501809e-11,1.96062084748e-12,1.39814132285,0.194931073911,1110000111,5681.90219397,457.022087826,3672.24316655,556.492133144,1.24048491447e-11,2.73571878761e-12,1.58664370604,0.223849650214,0000111111,5540.66103707,366.515134287,3851.01195387,598.450037264,1.35328783474e-11,2.15640826431e-12,1.22503818546,0.191891935271,0001111111,5888.37473318,535.589827396,4438.82285288,668.171008612,1.16967071973e-11,2.34375972203e-12,1.31669853498,0.301092928662,0001111111
7270230,5493.50447634,374.500803953,5361.93797649,686.855765819,1.30278107945e-11,2.00458341051e-12,0.761437432717,0.251771412871,0.7,00010,0110,5497.47459254,716.717787664,5257.12074823,1190.67949617,1.29569667097e-11,2.45028390553e-12,0.811215622312,0.346132721915,0000000111,5476.69544087,559.808877907,5279.49401614,868.798625178,1.27927727954e-11,2.17689528311e-12,0.805803255416,0.293979471089,0000111111,5495.22783952,376.92277198,5414.41814509,765.806510005,1.34542103474e-11,2.52779380272e-12,0.682685076833,0.368740188898,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7272739,5370.95963188,357.368611503,5196.37659473,553.548070168,4.66498857295e-11,3.4980043259e-12,0.892475279797,0.207718537019,0.955057835356,00000,1110,5405.43045922,368.913178366,5226.47099347,557.331732231,4.41678778368e-11,4.75746679107e-12,0.983800993929,0.25633818809,1110000111,5578.10403039,630.830245877,4756.20435731,1070.44996575,4.744944026e-11,6.21394819238e-12,0.908362353054,0.319912851435,0001000111,5342.29446282,362.243261942,5118.7497932,603.610657835,5.04477182716e-11,6.31114777296e-12,0.711321502728,0.317545729946,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7273033,6001.49003817,376.747336591,5117.72147736,574.039843305,1.48996625714e-11,2.03627508908e-12,1.0880341869,0.213364060328,0.995764411382,00000,1100,6353.80637378,409.327333636,4878.91256977,587.340983057,1.35938740728e-11,2.26967385257e-12,1.27927232243,0.242794932412,1110000111,5734.07739956,395.844249463,5703.96126373,650.08760022,1.67644091409e-11,2.4891725047e-12,0.760059672741,0.291566282735,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7280704,6327.4618697,362.457756262,6070.97271921,575.32028686,3.7441439132e-11,2.82298205754e-12,0.737639514758,0.206420130305,0.961655050536,00000,1110,6291.8672831,382.7873421,5806.83620327,711.238183419,3.83345920405e-11,3.6577038369e-12,0.700327648213,0.25185148544,1110000111,6332.30907752,381.476202862,6080.95245185,653.520452955,3.85380845083e-11,4.81332131471e-12,0.657306322495,0.316998006411,0001000111,6373.48794918,398.388582958,6157.88327965,605.457825314,3.45538805801e-11,4.87207174792e-12,0.893307278324,0.320423260723,0001100111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7282128,5625.24402137,353.924536169,5537.77335404,554.903632402,2.64890396687e-11,2.64084696197e-12,0.701534083134,0.234307814369,0.977436933487,00000,1100,5589.70334536,356.453778461,5521.66106003,559.726751629,2.56817567871e-11,3.5487806215e-12,0.790454065254,0.309847204986,1110000111,5679.8902246,359.87529442,5586.67984794,597.87042961,2.71014020179e-11,3.1949423159e-12,0.631445013347,0.283617355205,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7284688,5786.74229004,380.035436313,5521.62809024,691.162876578,9.5699414128e-11,8.04194111817e-12,0.619271235733,0.246342378469,0.969370056561,11000,1000,5786.74229004,380.035436313,5521.62809024,691.162876578,9.5699414128e-11,8.04194111817e-12,0.619271235733,0.246342378469,1110000111,5786.00461607,402.233795391,5581.76168036,594.708922392,8.64040414443e-11,1.49102607683e-11,0.857647925383,0.408445742805,0000000111,5780.38576813,404.81064205,5588.43833325,604.584200404,8.79260771408e-11,1.60441416225e-11,0.818269907456,0.446477116682,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7287391,4384.65288527,354.64841875,3704.20846486,562.553306639,3.86310717668e-11,3.01851737194e-12,0.769655307184,0.217241742881,0.59828983728,11000,1100,4272.13047701,395.4999475,3901.85898638,693.508082468,3.9157601236e-11,3.78459945729e-12,0.730473532059,0.262301810533,1110000111,4396.67999473,355.141672095,3674.3288099,565.884576203,3.79844720166e-11,4.11961172695e-12,0.814432329834,0.274616652907,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7289157,6809.79477588,403.855056253,3950.4463151,629.436402307,4.1141802449e-11,3.27865522336e-12,0.82767884576,0.236620609554,0.568283869881,00100,0100,7036.97094573,730.332772471,4032.7030312,666.15114987,3.99663744497e-11,5.30145930833e-12,0.878099247135,0.310367092077,0000000111,6809.79477588,403.855056253,3950.4463151,629.436402307,4.1141802449e-11,3.27865522336e-12,0.82767884576,0.236620609554,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7296094,3526.50999391,350.46007707,3606.08476858,579.667115557,1.38898917218e-11,2.56874745391e-12,0.643597594093,0.380597828095,0.7,11010,1000,3526.50999391,350.46007707,3606.08476858,579.667115557,1.38898917218e-11,2.56874745391e-12,0.643597594093,0.380597828095,0010000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
7304911,6863.23076232,534.730952194,6570.05663495,799.558609426,3.87440175e-11,4.63082056622e-12,0.816759494478,0.293458676048,0.991892788137,00000,1000,6863.23076232,534.730952194,6570.05663495,799.558609426,3.87440175e-11,4.63082056622e-12,0.816759494478,0.293458676048,1110000111,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
7335517,26358.4123191,616.783574565,26582.3965345,760.886662375,2.24117520055e-12,1.65363702528e-12,0.82185701129,0.207654219756,0.999012344474,10000,1111,28599.9241779,958.047601651,29036.4237608,1095.93730279,2.02801786272e-12,1.66779007577e-12,0.868661815242,0.311815213245,1110000110,25713.4532368,1086.04969752,25903.8456605,1210.59097741,2.28672220767e-12,1.67269165113e-12,0.816757670427,0.307129969552,0001111110,24401.6265195,1096.32457849,24544.3708707,1209.23533029,2.45375079011e-12,1.68747029416e-12,0.82328449692,0.355301274644,0001111110,25829.5113812,1208.533516,26020.0107043,1331.98497927,2.3376498257e-12,1.67722486491e-12,0.772595894277,0.330242582446,0001111110
7335713,5019.7978207,352.315025878,6903.82642348,709.276967055,9.24795706334e-11,1.76196645509e-12,0.0785605465974,0.150712292773,0.7,00010,1010,5006.39064298,352.419473789,11061.505492,1007.34145201,9.25402689205e-11,1.76230093183e-12,0.0775141402332,0.15071339455,1110000111,5394.31471017,662.889462482,5236.27854622,1105.76542002,7.24500085512e-11,1.07906140531e-11,0.732168706755,0.382324610793,0000000111,5315.93973895,400.048453675,5185.429189,768.425268003,7.22268496533e-11,1.15904796252e-11,0.753455613507,0.401076692308,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7336754,5963.44136024,369.539648571,4776.90253099,603.528776308,2.98090132839e-11,3.00673737822e-12,0.694437804372,0.253743597008,0.769570240198,00000,1100,6080.43661783,389.920230346,4779.88791132,622.48125997,2.74840036512e-11,4.08104387701e-12,0.888240992246,0.329859588934,1110000111,5857.16949005,386.432986463,4767.56876093,769.010568886,3.1741600853e-11,3.78172688618e-12,0.511697518172,0.322305213683,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7339123,6446.42651801,358.089675088,6301.22722281,550.607271622,6.56532106013e-11,8.12589058613e-12,0.843736724889,0.29950455247,0.97938345496,00000,1000,6446.42651801,358.089675088,6301.22722281,550.607271622,6.56532106013e-11,8.12589058613e-12,0.843736724889,0.29950455247,1110000111,6232.98024211,382.076876079,6104.00248235,566.919105137,7.16420051009e-11,7.17887607285e-12,0.69262368559,0.266970010385,0000000111,3514.16939058,350.028418607,3521.8328591,540.56667863,1.25324562918e-10,1.4648847273e-11,0.68103891385,0.312723764682,0000000111,6219.80941614,380.04491529,6088.89355743,567.916167755,7.44379622723e-11,8.71297913115e-12,0.604045084522,0.316818646207,0000000111
7339345,5236.32543421,352.951514599,3571.54700594,541.128148678,1.90465588757e-11,1.7917843279e-12,2.20453785431,0.155847618607,1.0001947483,00100,1110,5144.46400792,353.90222882,3583.17189891,543.57430433,2.05146717491e-11,1.88735492361e-12,1.50943037065,0.192340211792,1110000111,5526.03829784,367.188337383,3557.81730755,541.673874511,1.54311267867e-11,2.11965673648e-12,2.38168225801,0.157129324417,0001100111,5506.48679921,386.878869503,4059.55107175,630.964339429,2.01869364835e-11,2.54262872249e-12,1.21943585887,0.228911688733,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7348206,6504.02448397,369.193146057,6183.84417681,716.352750073,1.64289144788e-11,1.99320437238e-12,0.682474928106,0.21133916426,0.998432733538,00000,1100,6527.10978846,375.076907643,5160.56817896,1253.26296281,1.67254981343e-11,2.11214894978e-12,0.669838329439,0.226015897505,1110000111,6431.25627202,424.04534292,6398.2336482,748.051598663,1.56626260195e-11,2.68935335139e-12,0.726108375271,0.34813229416,0001111111,6544.59848489,536.293202807,6519.81548992,843.132450333,1.51983608273e-11,2.69177379527e-12,0.777702952266,0.34134838311,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7350038,6791.75286466,375.738777252,5638.91116358,1811.33345912,6.09283824407e-11,3.62591423155e-12,0.421582240636,0.234072680531,0.7,11010,1000,6791.75286466,375.738777252,5638.91116358,1811.33345912,6.09283824407e-11,3.62591423155e-12,0.421582240636,0.234072680531,1110000111,6660.10582183,825.732367901,6839.80504621,1825.51832526,5.33286451347e-11,5.34078965987e-12,0.716212730008,0.262760964983,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7353970,5427.38620811,353.646770809,5142.12621064,565.125855213,3.62252344359e-11,3.51426590408e-12,0.638584574891,0.257153655647,0.90360200361,00000,1100,5411.5779058,355.133248245,5113.79808457,596.497095399,3.74228079966e-11,4.39110936237e-12,0.558666595162,0.315345706385,1110000111,5465.88779362,362.375083023,5163.7112859,583.545135641,3.45599704256e-11,5.07476093667e-12,0.743242268014,0.351086393136,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7357531,5629.85329961,368.407049136,5620.43347717,745.232133879,2.28919626617e-11,2.45539908676e-12,0.597819380541,0.247252262701,0.7,00010,1100,5599.59908084,387.166662663,5613.89704165,862.706157977,2.27653935295e-11,3.01829503344e-12,0.615306025294,0.313194920268,1110000111,5658.07869102,384.786605479,5629.56107915,961.096064489,2.30282533184e-11,3.0986434736e-12,0.579539580317,0.318621563978,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7362696,5008.83483498,420.469093222,5051.64011196,760.13927054,1.81774574353e-11,2.24003163034e-12,0.75084707358,0.24190145625,0.7,00010,1100,4782.37137607,451.242817592,7231.89760793,1334.44515535,2.09328048202e-11,3.33149992239e-12,0.410825896418,0.403423756244,1110000111,5467.1866988,535.428237342,4532.89495973,803.685013955,1.71323760112e-11,2.42746596539e-12,0.868335236691,0.266385247525,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7362751,4733.63039319,380.488041239,4861.7054586,613.324138207,1.7604882766e-11,1.99758706632e-12,0.752774998105,0.214776932478,0.960461339567,00100,1100,4686.35754028,381.590691523,5963.30858623,751.335188248,1.95285575011e-11,2.12950867339e-12,0.493784079068,0.237379788517,1110000111,5986.53155213,857.342967897,4367.06982314,643.535602468,1.30853791918e-11,2.64491788985e-12,1.35157248925,0.317428161455,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7362852,6114.07406025,354.954103267,6092.02381252,547.05370217,1.47658356504e-11,2.2254687885e-12,0.813991976038,0.272604654676,0.990358282359,00000,1100,6038.34697058,357.421478318,5968.22136166,555.825493445,1.55852174919e-11,2.61988419984e-12,0.717654695057,0.339095031617,1110000111,6264.53818763,364.597842319,6190.14914171,552.580477013,1.38047853988e-11,2.75349980494e-12,0.936718537528,0.374592581258,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7366145,6863.31563643,360.864318708,6663.88726017,685.5826546,2.502511292e-11,2.07806028043e-12,0.608057233833,0.195831339261,0.938232046567,00000,1111,6760.06216738,366.858918258,6375.78674539,1402.54599632,2.68149204476e-11,2.7592591538e-12,0.465417297952,0.267069591624,1110000111,7049.31450292,473.37013732,6419.15611205,1333.0377091,2.51953568034e-11,2.89153347115e-12,0.585060858546,0.286304355494,0001011111,7027.38679531,429.388688683,6743.33071815,831.340421553,2.37160373275e-11,3.18286346129e-12,0.705236588427,0.303337531878,0001111111,7059.18840233,413.199997669,6739.15371442,915.183726619,2.29700415536e-11,3.4791013398e-12,0.775458509201,0.331874859863,0001111111
7367833,6167.06769005,375.790395931,4716.48921082,655.364267419,1.52993250794e-11,1.79282827901e-12,0.864787405062,0.182761522945,0.954664841986,00100,1111,5940.54019314,474.92579923,5191.59322341,1011.19873273,1.57476259047e-11,2.15113186026e-12,0.73517629182,0.245547419536,1110000111,5387.29242689,960.521177446,5248.85790733,1191.67580711,1.56192741973e-11,2.14538291059e-12,0.874777752371,0.255097932909,0001111111,6266.8132445,386.215098942,4328.49356955,742.085200773,1.47553565592e-11,2.10157968013e-12,0.995186678987,0.248799710614,0001111111,6052.55652073,569.186267472,5046.81416553,1081.96959236,1.50596132089e-11,2.35793257426e-12,0.857792699857,0.288916483056,0001111111
7368103,10098.1224362,457.610928028,6699.93367828,704.156675999,1.79337611789e-11,1.86594156575e-12,1.24222941444,0.175112439348,0.665180864793,00000,1100,10132.2499434,459.867838933,6669.26127567,716.664515518,1.72064567733e-11,1.93649771945e-12,1.32854137668,0.184251547945,1110000111,8665.76075857,1963.92551265,7052.4341427,1686.12333372,2.00226127729e-11,2.38636340908e-12,1.02766628919,0.225743627898,0001111111,8421.30663842,947.939368382,5704.76527815,992.20056224,2.29753601399e-11,3.7473260672e-12,0.865441649696,0.339281942913,0000000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7368451,6922.77702076,428.519999019,6444.45051203,577.598187799,3.96170625325e-11,3.89085569336e-12,0.913926828045,0.24841583806,0.928902006847,11000,1100,6434.67383716,1025.79999664,6431.68087878,596.401394415,4.05606112594e-11,5.16229277118e-12,0.884598251436,0.319502315033,1110000111,6957.1267844,433.510447386,6468.75750108,643.120576583,3.85983414855e-11,5.34381945848e-12,0.942412064804,0.315900879753,0001000111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7369523,6103.72536262,369.046209277,6145.12313359,576.743814503,1.64406146766e-11,2.12738102836e-12,0.802283828886,0.233916620251,1.00771426789,00000,1100,6049.62826025,376.303047264,6068.8139533,596.890945885,1.66432517528e-11,2.46015688728e-12,0.801793767982,0.282143724016,1110000111,6240.69746019,413.365047388,6277.54765183,635.48527076,1.61997605683e-11,2.5850550903e-12,0.802918199834,0.310517350655,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7373255,6684.46128754,401.408657172,5258.3881183,1017.98109746,7.50366074649e-11,1.08780328266e-09,0.718879810885,0.170987621662,0.7,00011,1100,6681.17955726,385.158504719,4928.7808053,1247.20904936,7.49911893186e-11,6.17463061359e-12,0.645094352784,0.309745309627,1110000000,7074.2643321,1786.78720117,6654.68406421,2376.11312392,2.25059526227e-09,1.30245812062e-09,0.809249971165,0.335335198638,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
7373555,7355.41427077,418.498969515,7303.77127247,696.663775553,1.99476400019e-11,2.38174899979e-12,0.841584687265,0.234824107041,0.987350661398,00000,1100,7314.67590488,434.726392379,7346.83912976,728.327738515,2.03206685395e-11,2.72803617211e-12,0.804889416107,0.2703640184,1110000111,7510.30221741,612.604946754,7118.8461365,1147.7040912,1.93233052974e-11,3.26027558618e-12,0.908299488104,0.338361733724,0001111111,-1,-1,-1,-1,-1,-1,-1,-1,0000000000,-1,-1,-1,-1,-1,-1,-1,-1,0000000000
