# Intersection of KEBs (p>1d) w/ multi-band magnitudes +     Schlafly & Finkbeiner dust extinction values 
#  # KIC, RA,     Dec, Glon, Glat, Teff, logg, Fe/H, U, eU, B, eB, V, eV, g,     eg, r, er, i, ei, z, ez, w1, ew1, w2, ew2, J, eJ, H, eH, Ks,     eKs, E(B-V), std E(B-V) 
#  # Missing mags = -99.999
9700154;286.854800;46.408300;77.029;16.708;4388.000;4.729;-1.080;17.766;0.034;16.859;0.027;15.855;0.019;16.474;-99.999;15.438;-99.999;15.075;-99.999;14.809;-99.999;12.920;0.024;12.972;0.024;13.722;0.027;13.200;0.022;13.035;0.027;0.0554;0.0025
9662581;296.887200;46.392900;80.055;10.450;4946.000;4.602;-0.520;-99.999;-99.999;19.593;0.063;19.034;0.041;16.603;-99.999;15.771;-99.999;15.467;-99.999;15.250;-99.999;13.459;0.026;13.479;0.028;14.252;0.030;13.668;0.031;13.582;0.042;0.1355;0.0043
9777987;294.795500;46.506500;79.470;11.777;nan;nan;nan;-99.999;-99.999;19.676;0.069;18.680;0.038;17.070;-99.999;16.250;-99.999;15.944;-99.999;-99.999;-99.999;13.303;0.024;13.362;0.026;14.106;0.025;13.582;0.023;13.449;0.036;0.1247;0.0033
2856960;292.381300;38.076700;71.010;9.516;4907.000;4.582;-0.120;17.638;0.034;16.926;0.028;15.989;0.020;16.437;-99.999;15.553;-99.999;15.263;-99.999;15.083;-99.999;-99.999;-99.999;-99.999;-99.999;13.965;-99.999;13.423;-99.999;13.387;-99.999;0.1450;0.0060
5611561;289.202200;40.867600;72.471;12.944;5489.000;4.397;-0.180;17.212;0.027;17.163;0.028;16.601;0.021;14.944;-99.999;13.942;-99.999;13.554;-99.999;-99.999;-99.999;14.630;0.061;14.794;0.082;15.096;0.045;14.703;0.070;14.582;0.095;0.0814;0.0035
7339345;282.736800;42.946800;72.537;18.184;5081.000;4.578;-0.500;17.328;0.030;16.769;0.030;15.869;0.027;15.915;-99.999;15.188;-99.999;14.893;-99.999;14.723;-99.999;12.922;0.023;12.923;0.025;13.539;0.022;13.016;0.029;12.917;0.027;0.0848;0.0023
9288175;294.684300;45.750400;78.748;11.500;7269.000;3.985;-0.240;13.138;0.021;13.078;0.025;12.681;0.018;12.716;-99.999;12.494;-99.999;12.474;-99.999;12.476;-99.999;11.437;0.023;11.456;0.021;11.732;0.021;11.520;0.021;11.456;0.016;0.1407;0.0013
9392331;285.867600;45.988000;76.356;17.187;6217.000;4.472;-0.220;16.570;0.026;16.513;0.027;15.906;0.023;16.120;-99.999;15.654;-99.999;15.518;-99.999;15.455;-99.999;14.090;0.024;14.045;0.031;14.573;0.035;14.291;0.046;14.244;0.069;0.0451;0.0010
9239684;298.910600;45.608200;80.059;8.841;6088.000;4.361;-0.260;13.618;0.021;13.348;0.024;12.749;0.018;12.964;-99.999;12.515;-99.999;12.412;-99.999;12.328;-99.999;11.055;0.023;11.057;0.020;11.440;0.027;11.248;0.032;11.125;0.020;0.3668;0.0128
12004834;286.538000;50.463900;80.911;18.380;3329.000;4.969;0.000;18.257;0.049;17.209;0.030;15.833;0.019;16.527;-99.999;15.094;-99.999;13.943;-99.999;13.303;-99.999;11.050;0.023;10.880;0.020;12.008;0.024;11.407;0.028;11.171;0.023;0.0538;0.0018
11284547;284.406900;49.030900;78.990;19.180;5345.000;4.538;-0.560;16.816;0.028;16.451;0.026;15.742;0.020;16.062;-99.999;15.413;-99.999;15.188;-99.999;15.024;-99.999;13.403;0.024;13.397;0.025;13.996;0.027;13.589;0.035;13.407;0.032;0.0428;0.0006
8045121;297.039800;43.872800;77.867;9.140;7209.000;3.898;-0.140;12.589;0.021;12.463;0.024;12.071;0.018;12.133;-99.999;11.917;-99.999;11.906;-99.999;11.903;-99.999;10.879;0.022;10.914;0.021;11.148;0.021;11.024;0.020;10.945;0.017;0.1943;0.0050
6106771;285.578700;41.437800;71.878;15.671;5806.000;4.363;-0.340;16.678;0.025;16.502;0.026;15.792;0.019;16.029;-99.999;15.459;-99.999;15.260;-99.999;15.178;-99.999;13.681;0.024;13.687;0.029;14.160;0.026;13.772;0.033;13.546;0.032;0.0910;0.0038
10557008;299.220400;47.726800;82.026;9.716;5238.000;4.582;-0.680;16.322;0.023;16.026;0.025;15.193;0.020;15.311;-99.999;14.625;-99.999;14.383;-99.999;14.214;-99.999;12.608;0.023;12.656;0.023;13.272;0.036;12.790;0.033;12.703;-99.999;0.1988;0.0061
5785551;290.088100;41.073700;72.953;12.426;5239.000;4.510;-0.280;16.557;0.024;16.151;0.027;15.324;0.020;15.799;-99.999;15.051;-99.999;14.792;-99.999;14.635;-99.999;13.094;0.032;13.119;0.035;13.689;0.024;13.213;0.027;13.056;0.034;0.0912;0.0055
9388303;283.625800;45.921700;75.709;18.620;5528.000;4.551;0.040;17.059;0.029;16.662;0.028;15.881;0.021;16.154;-99.999;15.481;-99.999;15.293;-99.999;15.191;-99.999;13.121;0.023;13.176;0.026;14.459;0.052;13.977;0.059;14.058;0.089;0.0413;0.0012
5773205;285.371900;41.071100;71.464;15.674;nan;nan;nan;18.592;0.058;18.563;0.046;17.986;0.034;19.681;-99.999;19.680;-99.999;19.768;-99.999;-99.999;-99.999;14.054;0.027;13.802;0.031;15.301;0.047;14.606;0.046;14.211;0.064;0.0952;0.0018
2437038;290.198400;37.742100;69.924;10.907;5619.000;4.356;-0.040;17.202;0.035;16.979;0.032;16.260;0.025;16.613;-99.999;15.952;-99.999;15.674;-99.999;15.527;-99.999;13.686;0.024;13.917;0.030;14.454;0.035;13.913;-99.999;13.800;-99.999;0.1343;0.0021
7269843;287.720100;42.888600;73.905;14.778;5140.000;4.625;-0.860;17.478;0.035;17.193;0.029;16.396;0.020;16.659;-99.999;15.967;-99.999;15.664;-99.999;15.504;-99.999;13.879;0.036;13.908;0.044;14.478;0.027;13.977;0.028;13.868;0.046;0.0705;0.0049
6072578;299.445300;41.352400;76.557;6.348;5189.000;4.557;0.480;16.834;0.030;15.943;0.027;15.049;0.021;15.416;-99.999;14.585;-99.999;14.360;-99.999;14.244;-99.999;12.548;0.023;12.687;0.027;13.240;0.026;12.766;0.027;12.687;0.025;0.2951;0.0173
8028158;291.568500;43.808800;75.963;12.616;5725.000;4.525;-0.520;17.238;0.029;16.980;0.029;16.256;0.022;16.489;-99.999;15.890;-99.999;15.691;-99.999;15.552;-99.999;-99.999;-99.999;-99.999;-99.999;14.598;-99.999;14.214;-99.999;14.143;-99.999;0.1476;0.0060
2435971;290.079600;37.788000;69.924;11.011;5407.000;3.546;-0.160;17.829;0.060;17.506;0.034;16.662;0.023;17.471;0.005;16.474;0.004;16.122;0.004;15.912;0.007;13.553;0.028;13.677;0.034;14.425;0.035;14.066;0.046;13.863;0.054;0.1295;0.0036
